"year" "source" "base" "ID" "rep" "replacement_condition"
2007 "chicken" "I" 2 378 TRUE
2008 "chicken" "I" 1 378 TRUE
2011 "chicken" "I" 1 378 TRUE
2012 "chicken" "I" 3 378 TRUE
2013 "chicken" "I" 2 378 TRUE
2014 "chicken" "I" 4 378 TRUE
2015 "chicken" "I" 6 378 TRUE
2016 "chicken" "I" 4 378 TRUE
2017 "chicken" "I" 4 378 TRUE
2018 "chicken" "I" 4 378 TRUE
1998 "human_stool" "I" 1 378 TRUE
2001 "human_stool" "I" 2 378 TRUE
2003 "human_stool" "I" 5 378 TRUE
2004 "human_stool" "I" 2 378 TRUE
2005 "human_stool" "I" 3 378 TRUE
2006 "human_stool" "I" 3 378 TRUE
2007 "human_stool" "I" 2 378 TRUE
2009 "human_stool" "I" 3 378 TRUE
2010 "human_stool" "I" 1 378 TRUE
2011 "human_stool" "I" 4 378 TRUE
2012 "human_stool" "I" 5 378 TRUE
2013 "human_stool" "I" 4 378 TRUE
2014 "human_stool" "I" 2 378 TRUE
2015 "human_stool" "I" 8 378 TRUE
2016 "human_stool" "I" 5 378 TRUE
2017 "human_stool" "I" 4 378 TRUE
2018 "human_stool" "I" 5 378 TRUE
2001 "chicken" "T" 10 378 TRUE
2004 "chicken" "T" 10 378 TRUE
2005 "chicken" "T" 8 378 TRUE
2006 "chicken" "T" 9 378 TRUE
2007 "chicken" "T" 8 378 TRUE
2008 "chicken" "T" 9 378 TRUE
2009 "chicken" "T" 10 378 TRUE
2011 "chicken" "T" 9 378 TRUE
2012 "chicken" "T" 6 378 TRUE
2013 "chicken" "T" 8 378 TRUE
2014 "chicken" "T" 6 378 TRUE
2015 "chicken" "T" 4 378 TRUE
2016 "chicken" "T" 6 378 TRUE
2017 "chicken" "T" 6 378 TRUE
2018 "chicken" "T" 6 378 TRUE
1997 "human_stool" "T" 10 378 TRUE
1998 "human_stool" "T" 9 378 TRUE
2001 "human_stool" "T" 8 378 TRUE
2003 "human_stool" "T" 5 378 TRUE
2004 "human_stool" "T" 8 378 TRUE
2005 "human_stool" "T" 7 378 TRUE
2006 "human_stool" "T" 7 378 TRUE
2007 "human_stool" "T" 8 378 TRUE
2009 "human_stool" "T" 7 378 TRUE
2010 "human_stool" "T" 9 378 TRUE
2011 "human_stool" "T" 6 378 TRUE
2012 "human_stool" "T" 5 378 TRUE
2013 "human_stool" "T" 6 378 TRUE
2014 "human_stool" "T" 8 378 TRUE
2015 "human_stool" "T" 2 378 TRUE
2016 "human_stool" "T" 5 378 TRUE
2017 "human_stool" "T" 6 378 TRUE
2018 "human_stool" "T" 5 378 TRUE
2018 "chicken" "A" 2 379 TRUE
1997 "human_stool" "A" 1 379 TRUE
2001 "chicken" "I" 4 379 TRUE
2005 "chicken" "I" 5 379 TRUE
2006 "chicken" "I" 3 379 TRUE
2007 "chicken" "I" 1 379 TRUE
2008 "chicken" "I" 2 379 TRUE
2011 "chicken" "I" 3 379 TRUE
2012 "chicken" "I" 4 379 TRUE
2013 "chicken" "I" 1 379 TRUE
2014 "chicken" "I" 3 379 TRUE
2015 "chicken" "I" 2 379 TRUE
2016 "chicken" "I" 4 379 TRUE
2017 "chicken" "I" 7 379 TRUE
2018 "chicken" "I" 4 379 TRUE
1998 "human_stool" "I" 1 379 TRUE
2001 "human_stool" "I" 1 379 TRUE
2003 "human_stool" "I" 2 379 TRUE
2004 "human_stool" "I" 4 379 TRUE
2005 "human_stool" "I" 1 379 TRUE
2006 "human_stool" "I" 4 379 TRUE
2007 "human_stool" "I" 3 379 TRUE
2009 "human_stool" "I" 2 379 TRUE
2010 "human_stool" "I" 3 379 TRUE
2011 "human_stool" "I" 4 379 TRUE
2012 "human_stool" "I" 2 379 TRUE
2013 "human_stool" "I" 1 379 TRUE
2014 "human_stool" "I" 5 379 TRUE
2015 "human_stool" "I" 4 379 TRUE
2016 "human_stool" "I" 4 379 TRUE
2017 "human_stool" "I" 4 379 TRUE
2018 "human_stool" "I" 6 379 TRUE
2001 "chicken" "T" 6 379 TRUE
2004 "chicken" "T" 10 379 TRUE
2005 "chicken" "T" 5 379 TRUE
2006 "chicken" "T" 7 379 TRUE
2007 "chicken" "T" 9 379 TRUE
2008 "chicken" "T" 8 379 TRUE
2009 "chicken" "T" 10 379 TRUE
2011 "chicken" "T" 7 379 TRUE
2012 "chicken" "T" 6 379 TRUE
2013 "chicken" "T" 9 379 TRUE
2014 "chicken" "T" 7 379 TRUE
2015 "chicken" "T" 8 379 TRUE
2016 "chicken" "T" 6 379 TRUE
2017 "chicken" "T" 3 379 TRUE
2018 "chicken" "T" 4 379 TRUE
1997 "human_stool" "T" 9 379 TRUE
1998 "human_stool" "T" 9 379 TRUE
2001 "human_stool" "T" 9 379 TRUE
2003 "human_stool" "T" 8 379 TRUE
2004 "human_stool" "T" 6 379 TRUE
2005 "human_stool" "T" 9 379 TRUE
2006 "human_stool" "T" 6 379 TRUE
2007 "human_stool" "T" 7 379 TRUE
2009 "human_stool" "T" 8 379 TRUE
2010 "human_stool" "T" 7 379 TRUE
2011 "human_stool" "T" 6 379 TRUE
2012 "human_stool" "T" 8 379 TRUE
2013 "human_stool" "T" 9 379 TRUE
2014 "human_stool" "T" 5 379 TRUE
2015 "human_stool" "T" 6 379 TRUE
2016 "human_stool" "T" 6 379 TRUE
2017 "human_stool" "T" 6 379 TRUE
2018 "human_stool" "T" 4 379 TRUE
2001 "chicken" "I" 1 380 TRUE
2005 "chicken" "I" 2 380 TRUE
2006 "chicken" "I" 1 380 TRUE
2007 "chicken" "I" 2 380 TRUE
2008 "chicken" "I" 2 380 TRUE
2011 "chicken" "I" 3 380 TRUE
2012 "chicken" "I" 2 380 TRUE
2013 "chicken" "I" 2 380 TRUE
2014 "chicken" "I" 2 380 TRUE
2015 "chicken" "I" 4 380 TRUE
2016 "chicken" "I" 5 380 TRUE
2017 "chicken" "I" 3 380 TRUE
2018 "chicken" "I" 8 380 TRUE
1997 "human_stool" "I" 1 380 TRUE
2001 "human_stool" "I" 6 380 TRUE
2003 "human_stool" "I" 2 380 TRUE
2004 "human_stool" "I" 1 380 TRUE
2005 "human_stool" "I" 4 380 TRUE
2006 "human_stool" "I" 3 380 TRUE
2007 "human_stool" "I" 4 380 TRUE
2009 "human_stool" "I" 3 380 TRUE
2010 "human_stool" "I" 4 380 TRUE
2011 "human_stool" "I" 2 380 TRUE
2012 "human_stool" "I" 3 380 TRUE
2013 "human_stool" "I" 2 380 TRUE
2014 "human_stool" "I" 6 380 TRUE
2015 "human_stool" "I" 3 380 TRUE
2016 "human_stool" "I" 7 380 TRUE
2017 "human_stool" "I" 2 380 TRUE
2018 "human_stool" "I" 4 380 TRUE
2001 "chicken" "T" 9 380 TRUE
2004 "chicken" "T" 10 380 TRUE
2005 "chicken" "T" 8 380 TRUE
2006 "chicken" "T" 9 380 TRUE
2007 "chicken" "T" 8 380 TRUE
2008 "chicken" "T" 8 380 TRUE
2009 "chicken" "T" 10 380 TRUE
2011 "chicken" "T" 7 380 TRUE
2012 "chicken" "T" 8 380 TRUE
2013 "chicken" "T" 8 380 TRUE
2014 "chicken" "T" 8 380 TRUE
2015 "chicken" "T" 6 380 TRUE
2016 "chicken" "T" 5 380 TRUE
2017 "chicken" "T" 7 380 TRUE
2018 "chicken" "T" 2 380 TRUE
1997 "human_stool" "T" 9 380 TRUE
1998 "human_stool" "T" 10 380 TRUE
2001 "human_stool" "T" 4 380 TRUE
2003 "human_stool" "T" 8 380 TRUE
2004 "human_stool" "T" 9 380 TRUE
2005 "human_stool" "T" 6 380 TRUE
2006 "human_stool" "T" 7 380 TRUE
2007 "human_stool" "T" 6 380 TRUE
2009 "human_stool" "T" 7 380 TRUE
2010 "human_stool" "T" 6 380 TRUE
2011 "human_stool" "T" 8 380 TRUE
2012 "human_stool" "T" 7 380 TRUE
2013 "human_stool" "T" 8 380 TRUE
2014 "human_stool" "T" 4 380 TRUE
2015 "human_stool" "T" 7 380 TRUE
2016 "human_stool" "T" 3 380 TRUE
2017 "human_stool" "T" 8 380 TRUE
2018 "human_stool" "T" 6 380 TRUE
2012 "chicken" "A" 1 381 TRUE
2013 "human_stool" "A" 1 381 TRUE
2001 "chicken" "I" 1 381 TRUE
2005 "chicken" "I" 1 381 TRUE
2006 "chicken" "I" 1 381 TRUE
2007 "chicken" "I" 4 381 TRUE
2008 "chicken" "I" 6 381 TRUE
2011 "chicken" "I" 2 381 TRUE
2012 "chicken" "I" 4 381 TRUE
2013 "chicken" "I" 2 381 TRUE
2014 "chicken" "I" 5 381 TRUE
2015 "chicken" "I" 6 381 TRUE
2016 "chicken" "I" 4 381 TRUE
2017 "chicken" "I" 6 381 TRUE
2018 "chicken" "I" 7 381 TRUE
2001 "human_stool" "I" 5 381 TRUE
2003 "human_stool" "I" 4 381 TRUE
2004 "human_stool" "I" 1 381 TRUE
2005 "human_stool" "I" 3 381 TRUE
2006 "human_stool" "I" 4 381 TRUE
2007 "human_stool" "I" 4 381 TRUE
2009 "human_stool" "I" 3 381 TRUE
2010 "human_stool" "I" 4 381 TRUE
2011 "human_stool" "I" 2 381 TRUE
2012 "human_stool" "I" 6 381 TRUE
2013 "human_stool" "I" 2 381 TRUE
2014 "human_stool" "I" 6 381 TRUE
2015 "human_stool" "I" 3 381 TRUE
2016 "human_stool" "I" 6 381 TRUE
2017 "human_stool" "I" 5 381 TRUE
2018 "human_stool" "I" 7 381 TRUE
2001 "chicken" "T" 9 381 TRUE
2004 "chicken" "T" 10 381 TRUE
2005 "chicken" "T" 9 381 TRUE
2006 "chicken" "T" 9 381 TRUE
2007 "chicken" "T" 6 381 TRUE
2008 "chicken" "T" 4 381 TRUE
2009 "chicken" "T" 10 381 TRUE
2011 "chicken" "T" 8 381 TRUE
2012 "chicken" "T" 5 381 TRUE
2013 "chicken" "T" 8 381 TRUE
2014 "chicken" "T" 5 381 TRUE
2015 "chicken" "T" 4 381 TRUE
2016 "chicken" "T" 6 381 TRUE
2017 "chicken" "T" 4 381 TRUE
2018 "chicken" "T" 3 381 TRUE
1997 "human_stool" "T" 10 381 TRUE
1998 "human_stool" "T" 10 381 TRUE
2001 "human_stool" "T" 5 381 TRUE
2003 "human_stool" "T" 6 381 TRUE
2004 "human_stool" "T" 9 381 TRUE
2005 "human_stool" "T" 7 381 TRUE
2006 "human_stool" "T" 6 381 TRUE
2007 "human_stool" "T" 6 381 TRUE
2009 "human_stool" "T" 7 381 TRUE
2010 "human_stool" "T" 6 381 TRUE
2011 "human_stool" "T" 8 381 TRUE
2012 "human_stool" "T" 4 381 TRUE
2013 "human_stool" "T" 7 381 TRUE
2014 "human_stool" "T" 4 381 TRUE
2015 "human_stool" "T" 7 381 TRUE
2016 "human_stool" "T" 4 381 TRUE
2017 "human_stool" "T" 5 381 TRUE
2018 "human_stool" "T" 3 381 TRUE
2001 "chicken" "I" 3 382 TRUE
2005 "chicken" "I" 3 382 TRUE
2006 "chicken" "I" 1 382 TRUE
2008 "chicken" "I" 3 382 TRUE
2009 "chicken" "I" 1 382 TRUE
2011 "chicken" "I" 3 382 TRUE
2012 "chicken" "I" 3 382 TRUE
2013 "chicken" "I" 3 382 TRUE
2014 "chicken" "I" 2 382 TRUE
2015 "chicken" "I" 1 382 TRUE
2016 "chicken" "I" 2 382 TRUE
2017 "chicken" "I" 3 382 TRUE
2018 "chicken" "I" 6 382 TRUE
2004 "human_stool" "I" 6 382 TRUE
2005 "human_stool" "I" 1 382 TRUE
2006 "human_stool" "I" 2 382 TRUE
2007 "human_stool" "I" 4 382 TRUE
2009 "human_stool" "I" 4 382 TRUE
2010 "human_stool" "I" 1 382 TRUE
2011 "human_stool" "I" 1 382 TRUE
2012 "human_stool" "I" 2 382 TRUE
2013 "human_stool" "I" 2 382 TRUE
2014 "human_stool" "I" 4 382 TRUE
2015 "human_stool" "I" 2 382 TRUE
2016 "human_stool" "I" 7 382 TRUE
2017 "human_stool" "I" 7 382 TRUE
2018 "human_stool" "I" 5 382 TRUE
2001 "chicken" "T" 7 382 TRUE
2004 "chicken" "T" 10 382 TRUE
2005 "chicken" "T" 7 382 TRUE
2006 "chicken" "T" 9 382 TRUE
2007 "chicken" "T" 10 382 TRUE
2008 "chicken" "T" 7 382 TRUE
2009 "chicken" "T" 9 382 TRUE
2011 "chicken" "T" 7 382 TRUE
2012 "chicken" "T" 7 382 TRUE
2013 "chicken" "T" 7 382 TRUE
2014 "chicken" "T" 8 382 TRUE
2015 "chicken" "T" 9 382 TRUE
2016 "chicken" "T" 8 382 TRUE
2017 "chicken" "T" 7 382 TRUE
2018 "chicken" "T" 4 382 TRUE
1997 "human_stool" "T" 10 382 TRUE
1998 "human_stool" "T" 10 382 TRUE
2001 "human_stool" "T" 10 382 TRUE
2003 "human_stool" "T" 10 382 TRUE
2004 "human_stool" "T" 4 382 TRUE
2005 "human_stool" "T" 9 382 TRUE
2006 "human_stool" "T" 8 382 TRUE
2007 "human_stool" "T" 6 382 TRUE
2009 "human_stool" "T" 6 382 TRUE
2010 "human_stool" "T" 9 382 TRUE
2011 "human_stool" "T" 9 382 TRUE
2012 "human_stool" "T" 8 382 TRUE
2013 "human_stool" "T" 8 382 TRUE
2014 "human_stool" "T" 6 382 TRUE
2015 "human_stool" "T" 8 382 TRUE
2016 "human_stool" "T" 3 382 TRUE
2017 "human_stool" "T" 3 382 TRUE
2018 "human_stool" "T" 5 382 TRUE
2005 "chicken" "I" 5 383 TRUE
2006 "chicken" "I" 1 383 TRUE
2007 "chicken" "I" 1 383 TRUE
2008 "chicken" "I" 3 383 TRUE
2009 "chicken" "I" 1 383 TRUE
2011 "chicken" "I" 1 383 TRUE
2012 "chicken" "I" 1 383 TRUE
2013 "chicken" "I" 5 383 TRUE
2014 "chicken" "I" 2 383 TRUE
2015 "chicken" "I" 5 383 TRUE
2016 "chicken" "I" 5 383 TRUE
2017 "chicken" "I" 4 383 TRUE
2018 "chicken" "I" 6 383 TRUE
1998 "human_stool" "I" 1 383 TRUE
2001 "human_stool" "I" 7 383 TRUE
2003 "human_stool" "I" 1 383 TRUE
2004 "human_stool" "I" 2 383 TRUE
2005 "human_stool" "I" 2 383 TRUE
2006 "human_stool" "I" 6 383 TRUE
2007 "human_stool" "I" 2 383 TRUE
2009 "human_stool" "I" 3 383 TRUE
2010 "human_stool" "I" 3 383 TRUE
2011 "human_stool" "I" 4 383 TRUE
2012 "human_stool" "I" 4 383 TRUE
2013 "human_stool" "I" 4 383 TRUE
2014 "human_stool" "I" 3 383 TRUE
2015 "human_stool" "I" 5 383 TRUE
2016 "human_stool" "I" 2 383 TRUE
2017 "human_stool" "I" 3 383 TRUE
2018 "human_stool" "I" 7 383 TRUE
2001 "chicken" "T" 10 383 TRUE
2004 "chicken" "T" 10 383 TRUE
2005 "chicken" "T" 5 383 TRUE
2006 "chicken" "T" 9 383 TRUE
2007 "chicken" "T" 9 383 TRUE
2008 "chicken" "T" 7 383 TRUE
2009 "chicken" "T" 9 383 TRUE
2011 "chicken" "T" 9 383 TRUE
2012 "chicken" "T" 9 383 TRUE
2013 "chicken" "T" 5 383 TRUE
2014 "chicken" "T" 8 383 TRUE
2015 "chicken" "T" 5 383 TRUE
2016 "chicken" "T" 5 383 TRUE
2017 "chicken" "T" 6 383 TRUE
2018 "chicken" "T" 4 383 TRUE
1997 "human_stool" "T" 10 383 TRUE
1998 "human_stool" "T" 9 383 TRUE
2001 "human_stool" "T" 3 383 TRUE
2003 "human_stool" "T" 9 383 TRUE
2004 "human_stool" "T" 8 383 TRUE
2005 "human_stool" "T" 8 383 TRUE
2006 "human_stool" "T" 4 383 TRUE
2007 "human_stool" "T" 8 383 TRUE
2009 "human_stool" "T" 7 383 TRUE
2010 "human_stool" "T" 7 383 TRUE
2011 "human_stool" "T" 6 383 TRUE
2012 "human_stool" "T" 6 383 TRUE
2013 "human_stool" "T" 6 383 TRUE
2014 "human_stool" "T" 7 383 TRUE
2015 "human_stool" "T" 5 383 TRUE
2016 "human_stool" "T" 8 383 TRUE
2017 "human_stool" "T" 7 383 TRUE
2018 "human_stool" "T" 3 383 TRUE
2001 "chicken" "I" 2 384 TRUE
2005 "chicken" "I" 4 384 TRUE
2006 "chicken" "I" 1 384 TRUE
2007 "chicken" "I" 2 384 TRUE
2008 "chicken" "I" 3 384 TRUE
2009 "chicken" "I" 2 384 TRUE
2011 "chicken" "I" 2 384 TRUE
2012 "chicken" "I" 1 384 TRUE
2013 "chicken" "I" 2 384 TRUE
2014 "chicken" "I" 3 384 TRUE
2015 "chicken" "I" 6 384 TRUE
2016 "chicken" "I" 5 384 TRUE
2017 "chicken" "I" 5 384 TRUE
2018 "chicken" "I" 3 384 TRUE
2001 "human_stool" "I" 3 384 TRUE
2003 "human_stool" "I" 1 384 TRUE
2004 "human_stool" "I" 2 384 TRUE
2005 "human_stool" "I" 5 384 TRUE
2006 "human_stool" "I" 4 384 TRUE
2007 "human_stool" "I" 3 384 TRUE
2009 "human_stool" "I" 4 384 TRUE
2010 "human_stool" "I" 5 384 TRUE
2011 "human_stool" "I" 4 384 TRUE
2012 "human_stool" "I" 2 384 TRUE
2013 "human_stool" "I" 2 384 TRUE
2014 "human_stool" "I" 5 384 TRUE
2015 "human_stool" "I" 3 384 TRUE
2016 "human_stool" "I" 4 384 TRUE
2017 "human_stool" "I" 3 384 TRUE
2018 "human_stool" "I" 4 384 TRUE
2001 "chicken" "T" 8 384 TRUE
2004 "chicken" "T" 10 384 TRUE
2005 "chicken" "T" 6 384 TRUE
2006 "chicken" "T" 9 384 TRUE
2007 "chicken" "T" 8 384 TRUE
2008 "chicken" "T" 7 384 TRUE
2009 "chicken" "T" 8 384 TRUE
2011 "chicken" "T" 8 384 TRUE
2012 "chicken" "T" 9 384 TRUE
2013 "chicken" "T" 8 384 TRUE
2014 "chicken" "T" 7 384 TRUE
2015 "chicken" "T" 4 384 TRUE
2016 "chicken" "T" 5 384 TRUE
2017 "chicken" "T" 5 384 TRUE
2018 "chicken" "T" 7 384 TRUE
1997 "human_stool" "T" 10 384 TRUE
1998 "human_stool" "T" 10 384 TRUE
2001 "human_stool" "T" 7 384 TRUE
2003 "human_stool" "T" 9 384 TRUE
2004 "human_stool" "T" 8 384 TRUE
2005 "human_stool" "T" 5 384 TRUE
2006 "human_stool" "T" 6 384 TRUE
2007 "human_stool" "T" 7 384 TRUE
2009 "human_stool" "T" 6 384 TRUE
2010 "human_stool" "T" 5 384 TRUE
2011 "human_stool" "T" 6 384 TRUE
2012 "human_stool" "T" 8 384 TRUE
2013 "human_stool" "T" 8 384 TRUE
2014 "human_stool" "T" 5 384 TRUE
2015 "human_stool" "T" 7 384 TRUE
2016 "human_stool" "T" 6 384 TRUE
2017 "human_stool" "T" 7 384 TRUE
2018 "human_stool" "T" 6 384 TRUE
2001 "chicken" "I" 2 385 TRUE
2005 "chicken" "I" 3 385 TRUE
2006 "chicken" "I" 3 385 TRUE
2008 "chicken" "I" 3 385 TRUE
2011 "chicken" "I" 1 385 TRUE
2012 "chicken" "I" 2 385 TRUE
2016 "chicken" "I" 6 385 TRUE
2017 "chicken" "I" 6 385 TRUE
2018 "chicken" "I" 4 385 TRUE
2001 "human_stool" "I" 2 385 TRUE
2003 "human_stool" "I" 4 385 TRUE
2004 "human_stool" "I" 3 385 TRUE
2005 "human_stool" "I" 3 385 TRUE
2006 "human_stool" "I" 2 385 TRUE
2007 "human_stool" "I" 2 385 TRUE
2009 "human_stool" "I" 3 385 TRUE
2010 "human_stool" "I" 4 385 TRUE
2011 "human_stool" "I" 1 385 TRUE
2012 "human_stool" "I" 4 385 TRUE
2013 "human_stool" "I" 5 385 TRUE
2014 "human_stool" "I" 3 385 TRUE
2015 "human_stool" "I" 3 385 TRUE
2016 "human_stool" "I" 2 385 TRUE
2017 "human_stool" "I" 2 385 TRUE
2018 "human_stool" "I" 4 385 TRUE
2001 "chicken" "T" 8 385 TRUE
2004 "chicken" "T" 10 385 TRUE
2005 "chicken" "T" 7 385 TRUE
2006 "chicken" "T" 7 385 TRUE
2007 "chicken" "T" 10 385 TRUE
2008 "chicken" "T" 7 385 TRUE
2009 "chicken" "T" 10 385 TRUE
2011 "chicken" "T" 9 385 TRUE
2012 "chicken" "T" 8 385 TRUE
2013 "chicken" "T" 10 385 TRUE
2014 "chicken" "T" 10 385 TRUE
2015 "chicken" "T" 10 385 TRUE
2016 "chicken" "T" 4 385 TRUE
2017 "chicken" "T" 4 385 TRUE
2018 "chicken" "T" 6 385 TRUE
1997 "human_stool" "T" 10 385 TRUE
1998 "human_stool" "T" 10 385 TRUE
2001 "human_stool" "T" 8 385 TRUE
2003 "human_stool" "T" 6 385 TRUE
2004 "human_stool" "T" 7 385 TRUE
2005 "human_stool" "T" 7 385 TRUE
2006 "human_stool" "T" 8 385 TRUE
2007 "human_stool" "T" 8 385 TRUE
2009 "human_stool" "T" 7 385 TRUE
2010 "human_stool" "T" 6 385 TRUE
2011 "human_stool" "T" 9 385 TRUE
2012 "human_stool" "T" 6 385 TRUE
2013 "human_stool" "T" 5 385 TRUE
2014 "human_stool" "T" 7 385 TRUE
2015 "human_stool" "T" 7 385 TRUE
2016 "human_stool" "T" 8 385 TRUE
2017 "human_stool" "T" 8 385 TRUE
2018 "human_stool" "T" 6 385 TRUE
2005 "chicken" "I" 5 386 TRUE
2006 "chicken" "I" 2 386 TRUE
2007 "chicken" "I" 1 386 TRUE
2008 "chicken" "I" 3 386 TRUE
2011 "chicken" "I" 3 386 TRUE
2012 "chicken" "I" 2 386 TRUE
2013 "chicken" "I" 4 386 TRUE
2014 "chicken" "I" 3 386 TRUE
2015 "chicken" "I" 1 386 TRUE
2016 "chicken" "I" 5 386 TRUE
2017 "chicken" "I" 3 386 TRUE
2018 "chicken" "I" 4 386 TRUE
1997 "human_stool" "I" 1 386 TRUE
2001 "human_stool" "I" 2 386 TRUE
2003 "human_stool" "I" 3 386 TRUE
2004 "human_stool" "I" 3 386 TRUE
2005 "human_stool" "I" 2 386 TRUE
2006 "human_stool" "I" 2 386 TRUE
2007 "human_stool" "I" 3 386 TRUE
2009 "human_stool" "I" 4 386 TRUE
2010 "human_stool" "I" 4 386 TRUE
2011 "human_stool" "I" 8 386 TRUE
2012 "human_stool" "I" 3 386 TRUE
2013 "human_stool" "I" 3 386 TRUE
2014 "human_stool" "I" 3 386 TRUE
2015 "human_stool" "I" 5 386 TRUE
2016 "human_stool" "I" 5 386 TRUE
2017 "human_stool" "I" 5 386 TRUE
2018 "human_stool" "I" 6 386 TRUE
2001 "chicken" "T" 10 386 TRUE
2004 "chicken" "T" 10 386 TRUE
2005 "chicken" "T" 5 386 TRUE
2006 "chicken" "T" 8 386 TRUE
2007 "chicken" "T" 9 386 TRUE
2008 "chicken" "T" 7 386 TRUE
2009 "chicken" "T" 10 386 TRUE
2011 "chicken" "T" 7 386 TRUE
2012 "chicken" "T" 8 386 TRUE
2013 "chicken" "T" 6 386 TRUE
2014 "chicken" "T" 7 386 TRUE
2015 "chicken" "T" 9 386 TRUE
2016 "chicken" "T" 5 386 TRUE
2017 "chicken" "T" 7 386 TRUE
2018 "chicken" "T" 6 386 TRUE
1997 "human_stool" "T" 9 386 TRUE
1998 "human_stool" "T" 10 386 TRUE
2001 "human_stool" "T" 8 386 TRUE
2003 "human_stool" "T" 7 386 TRUE
2004 "human_stool" "T" 7 386 TRUE
2005 "human_stool" "T" 8 386 TRUE
2006 "human_stool" "T" 8 386 TRUE
2007 "human_stool" "T" 7 386 TRUE
2009 "human_stool" "T" 6 386 TRUE
2010 "human_stool" "T" 6 386 TRUE
2011 "human_stool" "T" 2 386 TRUE
2012 "human_stool" "T" 7 386 TRUE
2013 "human_stool" "T" 7 386 TRUE
2014 "human_stool" "T" 7 386 TRUE
2015 "human_stool" "T" 5 386 TRUE
2016 "human_stool" "T" 5 386 TRUE
2017 "human_stool" "T" 5 386 TRUE
2018 "human_stool" "T" 4 386 TRUE
2018 "chicken" "A" 1 387 TRUE
2001 "human_stool" "A" 1 387 TRUE
2001 "chicken" "I" 2 387 TRUE
2005 "chicken" "I" 2 387 TRUE
2006 "chicken" "I" 2 387 TRUE
2007 "chicken" "I" 1 387 TRUE
2008 "chicken" "I" 3 387 TRUE
2011 "chicken" "I" 2 387 TRUE
2012 "chicken" "I" 3 387 TRUE
2013 "chicken" "I" 4 387 TRUE
2014 "chicken" "I" 6 387 TRUE
2015 "chicken" "I" 2 387 TRUE
2016 "chicken" "I" 2 387 TRUE
2017 "chicken" "I" 3 387 TRUE
2018 "chicken" "I" 4 387 TRUE
2001 "human_stool" "I" 3 387 TRUE
2003 "human_stool" "I" 2 387 TRUE
2004 "human_stool" "I" 3 387 TRUE
2005 "human_stool" "I" 2 387 TRUE
2006 "human_stool" "I" 1 387 TRUE
2007 "human_stool" "I" 2 387 TRUE
2009 "human_stool" "I" 3 387 TRUE
2010 "human_stool" "I" 2 387 TRUE
2011 "human_stool" "I" 6 387 TRUE
2012 "human_stool" "I" 3 387 TRUE
2013 "human_stool" "I" 3 387 TRUE
2014 "human_stool" "I" 3 387 TRUE
2015 "human_stool" "I" 4 387 TRUE
2016 "human_stool" "I" 5 387 TRUE
2017 "human_stool" "I" 7 387 TRUE
2018 "human_stool" "I" 2 387 TRUE
2001 "chicken" "T" 8 387 TRUE
2004 "chicken" "T" 10 387 TRUE
2005 "chicken" "T" 8 387 TRUE
2006 "chicken" "T" 8 387 TRUE
2007 "chicken" "T" 9 387 TRUE
2008 "chicken" "T" 7 387 TRUE
2009 "chicken" "T" 10 387 TRUE
2011 "chicken" "T" 8 387 TRUE
2012 "chicken" "T" 7 387 TRUE
2013 "chicken" "T" 6 387 TRUE
2014 "chicken" "T" 4 387 TRUE
2015 "chicken" "T" 8 387 TRUE
2016 "chicken" "T" 8 387 TRUE
2017 "chicken" "T" 7 387 TRUE
2018 "chicken" "T" 5 387 TRUE
1997 "human_stool" "T" 10 387 TRUE
1998 "human_stool" "T" 10 387 TRUE
2001 "human_stool" "T" 6 387 TRUE
2003 "human_stool" "T" 8 387 TRUE
2004 "human_stool" "T" 7 387 TRUE
2005 "human_stool" "T" 8 387 TRUE
2006 "human_stool" "T" 9 387 TRUE
2007 "human_stool" "T" 8 387 TRUE
2009 "human_stool" "T" 7 387 TRUE
2010 "human_stool" "T" 8 387 TRUE
2011 "human_stool" "T" 4 387 TRUE
2012 "human_stool" "T" 7 387 TRUE
2013 "human_stool" "T" 7 387 TRUE
2014 "human_stool" "T" 7 387 TRUE
2015 "human_stool" "T" 6 387 TRUE
2016 "human_stool" "T" 5 387 TRUE
2017 "human_stool" "T" 3 387 TRUE
2018 "human_stool" "T" 8 387 TRUE
2011 "chicken" "A" 1 388 TRUE
2005 "chicken" "I" 3 388 TRUE
2007 "chicken" "I" 2 388 TRUE
2008 "chicken" "I" 2 388 TRUE
2009 "chicken" "I" 2 388 TRUE
2012 "chicken" "I" 6 388 TRUE
2013 "chicken" "I" 3 388 TRUE
2014 "chicken" "I" 2 388 TRUE
2015 "chicken" "I" 2 388 TRUE
2016 "chicken" "I" 4 388 TRUE
2017 "chicken" "I" 6 388 TRUE
2018 "chicken" "I" 6 388 TRUE
2001 "human_stool" "I" 3 388 TRUE
2003 "human_stool" "I" 2 388 TRUE
2004 "human_stool" "I" 1 388 TRUE
2005 "human_stool" "I" 1 388 TRUE
2006 "human_stool" "I" 4 388 TRUE
2007 "human_stool" "I" 3 388 TRUE
2009 "human_stool" "I" 2 388 TRUE
2010 "human_stool" "I" 4 388 TRUE
2011 "human_stool" "I" 3 388 TRUE
2012 "human_stool" "I" 6 388 TRUE
2013 "human_stool" "I" 3 388 TRUE
2014 "human_stool" "I" 4 388 TRUE
2015 "human_stool" "I" 7 388 TRUE
2016 "human_stool" "I" 7 388 TRUE
